航班日期,航班号,机型,起飞/到达,机位,计划起飞时间,实际起飞时间,实际下轮挡
2021/7/23,CZ3970,A321,D,170,2021/7/23 21:10,2021/7/23 22:56,2021/7/23 22:30
2021/7/23,MU5619,A321,D,106,2021/7/23 21:10,2021/7/23 21:28,2021/7/23 21:06
2021/7/23,GY7202,A20N,D,176,2021/7/23 21:10,2021/7/23 22:05,2021/7/23 21:48
2021/7/23,MU5603,A320,D,14,2021/7/23 21:15,2021/7/23 22:02,2021/7/23 21:38
2021/7/23,FM9223,B738,D,142,2021/7/23 21:15,2021/7/23 21:30,2021/7/23 21:07
2021/7/23,MU6469,A320,D,5,2021/7/23 21:15,2021/7/23 21:49,2021/7/23 21:20
2021/7/23,GS7862,A321,D,180,2021/7/23 21:20,2021/7/23 23:18,2021/7/23 22:54
2021/7/23,HO1143,A321,D,92,2021/7/23 21:20,2021/7/23 21:27,2021/7/23 21:04
2021/7/23,CZ3544,B738,D,187,2021/7/23 21:20,2021/7/23 22:11,2021/7/23 21:48
2021/7/23,FM9299,B738,D,118,2021/7/23 21:20,2021/7/23 21:37,2021/7/23 21:12
2021/7/23,MU5359,A321,D,125,2021/7/23 21:25,2021/7/23 21:34,2021/7/23 21:16
2021/7/23,HO1099,A321,D,93,2021/7/23 21:25,2021/7/23 21:52,2021/7/23 21:36
2021/7/23,MU9712,B737,D,11,2021/7/23 21:30,2021/7/23 21:38,2021/7/23 21:16
2021/7/23,MU5186,A321,D,141,2021/7/23 21:30,2021/7/23 22:16,2021/7/23 21:50
2021/7/23,CA4536,A333,D,89,2021/7/23 21:30,2021/7/23 22:33,2021/7/23 22:16
2021/7/23,FM9383,B738,D,121,2021/7/23 21:35,2021/7/23 21:50,2021/7/23 21:32
2021/7/23,9C6223,A320,D,152,2021/7/23 21:35,2021/7/23 21:46,2021/7/23 21:31
2021/7/23,MU7547,B77W,D,307,2021/7/23 21:35,2021/7/23 21:42,2021/7/23 21:19
2021/7/23,9C6477,A320,D,163,2021/7/23 21:40,2021/7/23 22:10,2021/7/23 21:55
2021/7/23,ZH9520,A322,D,53,2021/7/23 21:45,2021/7/23 22:08,2021/7/23 21:52
2021/7/23,MU6779,A320,D,9,2021/7/23 21:50,2021/7/23 22:08,2021/7/23 21:41
2021/7/23,CZ6508,A333,D,175,2021/7/23 21:55,2021/7/23 22:41,2021/7/23 22:22
2021/7/23,MU5367,A20N,D,134,2021/7/23 21:55,2021/7/23 21:57,2021/7/23 21:43
2021/7/23,CZ8212,A321,D,190,2021/7/23 22:00,2021/7/23 22:18,2021/7/23 22:05
2021/7/23,CZ3290,B738,D,177,2021/7/23 22:00,2021/7/23 22:27,2021/7/23 22:17
2021/7/23,HO1253,A321,D,95,2021/7/23 22:05,2021/7/23 22:20,2021/7/23 22:03
2021/7/23,MU6063,A20N,D,7,2021/7/23 22:05,2021/7/23 22:23,2021/7/23 22:01
2021/7/23,FM9525,B738,D,126,2021/7/23 22:10,2021/7/23 22:18,2021/7/23 22:01
2021/7/23,CZ3598,B738,D,179,2021/7/23 22:10,2021/7/23 22:44,2021/7/23 22:29
2021/7/23,MU5661,A321,D,113,2021/7/23 22:15,2021/7/23 22:29,2021/7/23 22:04
2021/7/23,CZ3686,A321,D,171,2021/7/23 22:15,2021/7/23 23:16,2021/7/23 22:58
2021/7/23,MU2544,B738,D,4,2021/7/23 22:15,2021/7/23 22:49,2021/7/23 22:24
2021/7/23,MU5214,B738,D,3,2021/7/23 22:15,2021/7/23 23:11,2021/7/23 22:37
2021/7/23,MU5245,A320,D,133,2021/7/23 22:20,2021/7/23 23:13,2021/7/23 22:46
2021/7/23,FM9069,B738,D,114,2021/7/23 22:25,2021/7/23 22:41,2021/7/23 22:16
2021/7/23,TK6121,B77W,D,71,2021/7/23 22:25,2021/7/23 22:53,2021/7/23 22:26
2021/7/23,FM9341,B738,D,137,2021/7/23 22:30,2021/7/23 23:01,2021/7/23 22:34
2021/7/23,MU6363,A320,D,566,2021/7/23 22:40,2021/7/23 23:05,2021/7/23 22:33
2021/7/23,FM9565,B738,D,101,2021/7/23 22:45,2021/7/24 0:14,2021/7/23 23:57
2021/7/23,9C6107,A320,D,159,2021/7/23 22:55,2021/7/23 23:16,2021/7/23 22:53
2021/7/23,9C6685,A320,D,162,2021/7/23 23:05,2021/7/24 0:07,2021/7/23 23:53
2021/7/23,HO1243,A321,D,90,2021/7/23 23:10,2021/7/23 23:26,2021/7/23 23:13
2021/7/23,FM9551,B738,D,146,2021/7/23 23:10,2021/7/24 0:37,2021/7/23 22:58
2021/7/23,HU7419,B738,D,183,2021/7/23 23:15,2021/7/24 0:55,2021/7/24 0:37
2021/7/23,NX9111,A321,D,82,2021/7/23 23:20,2021/7/24 1:26,2021/7/24 1:10
2021/7/24,CA1023,B772,D,316,2021/7/24 0:05,2021/7/24 0:17,2021/7/23 23:42
2021/7/24,MU553,B77W,D,21,2021/7/24 0:10,2021/7/24 0:31,2021/7/24 0:08
2021/7/24,ET685,A359,D,619,2021/7/24 0:20,2021/7/24 0:44,2021/7/24 0:26
2021/7/24,CZ453,B772,D,336,2021/7/24 0:30,2021/7/24 1:19,2021/7/24 0:54
2021/7/24,QR8351,B77W,D,77,2021/7/24 0:35,2021/7/24 1:41,2021/7/24 1:29
2021/7/24,LD783,A332,D,335,2021/7/24 0:35,2021/7/24 1:53,2021/7/24 1:38
2021/7/24,HU7973,B789,D,584,2021/7/24 1:05,2021/7/24 1:57,2021/7/24 1:33
2021/7/24,HO1607,B789,D,83,2021/7/24 1:20,2021/7/24 1:35,2021/7/24 1:14
2021/7/24,NH968,B789,D,613,2021/7/24 2:35,2021/7/24 2:55,2021/7/24 2:36
2021/7/24,NH8518,B763,D,614,2021/7/24 3:10,2021/7/24 3:30,2021/7/24 3:10
2021/7/24,EY9936,B772,D,317,2021/7/24 3:30,2021/7/24 4:59,2021/7/24 4:28
2021/7/24,PO938,B744,D,310,2021/7/24 5:00,2021/7/24 6:53,2021/7/24 6:11
2021/7/24,MU7043,B77W,D,20,2021/7/24 5:00,2021/7/24 5:07,2021/7/24 4:48
2021/7/24,5Y8066,B744,D,324,2021/7/24 5:00,2021/7/24 13:17,2021/7/24 12:42
2021/7/24,CA617,A333,D,67,2021/7/24 5:20,2021/7/24 5:22,2021/7/24 5:10
2021/7/24,PO716,B744,D,311,2021/7/24 5:30,2021/7/24 7:43,2021/7/24 6:56
2021/7/24,QR8799,B772,D,312,2021/7/24 5:35,2021/7/24 8:00,2021/7/24 7:28
2021/7/24,PO212,B744,D,337,2021/7/24 5:35,2021/7/24 6:00,2021/7/24 5:40
2021/7/24,CA1095,B772,D,318,2021/7/24 5:40,2021/7/24 6:24,2021/7/24 5:55
2021/7/24,MU7289,A332,D,508,2021/7/24 6:10,2021/7/24 6:12,2021/7/24 5:56
2021/7/24,MU5637,A321,D,132,2021/7/24 6:15,2021/7/24 6:37,2021/7/24 6:14
2021/7/24,9C6391,A320,D,160,2021/7/24 6:15,2021/7/24 6:31,2021/7/24 6:20
2021/7/24,HO1051,A320,D,813,2021/7/24 6:20,2021/7/24 6:41,2021/7/24 6:18
2021/7/24,XJ761,A333,D,63,2021/7/24 6:20,2021/7/24 7:39,2021/7/24 6:58
2021/7/24,FM9141,B738,D,118,2021/7/24 6:20,2021/7/24 6:27,2021/7/24 6:14
2021/7/24,BK3316,B738,D,51,2021/7/24 6:20,2021/7/24 10:57,2021/7/24 10:12
2021/7/24,9C6265,A320,D,169,2021/7/24 6:25,2021/7/24 6:50,2021/7/24 6:29
2021/7/24,CZ8230,A321,D,181,2021/7/24 6:25,2021/7/24 6:58,2021/7/24 6:30
2021/7/24,HU7883,B738,D,182,2021/7/24 6:25,2021/7/24 6:43,2021/7/24 6:23
2021/7/24,MU2673,B738,D,512,2021/7/24 6:30,2021/7/24 6:31,2021/7/24 6:23
2021/7/24,CA8445,B772,D,347,2021/7/24 6:30,2021/7/24 6:48,2021/7/24 6:27
2021/7/24,CA1065,B772,D,315,2021/7/24 6:30,2021/7/24 7:35,2021/7/24 6:38
2021/7/24,HO1105,A320,D,815,2021/7/24 6:30,2021/7/24 6:42,2021/7/24 6:28
2021/7/24,FM9271,B738,D,113,2021/7/24 6:30,2021/7/24 6:54,2021/7/24 6:28
2021/7/24,HO1047,A320,D,95,2021/7/24 6:35,2021/7/24 6:56,2021/7/24 6:27
2021/7/24,MU5820,B737,D,116,2021/7/24 6:35,2021/7/24 7:05,2021/7/24 6:34
2021/7/24,HO1135,A320,D,804,2021/7/24 6:35,2021/7/24 7:05,2021/7/24 6:28
2021/7/24,MU2175,A20N,D,144,2021/7/24 6:40,2021/7/24 7:08,2021/7/24 6:33
2021/7/24,MU6577,A20N,D,201,2021/7/24 6:40,2021/7/24 7:10,2021/7/24 6:40
2021/7/24,HO1195,A321,D,808,2021/7/24 6:40,2021/7/24 6:57,2021/7/24 6:39
2021/7/24,MU9065,ARJ2,D,502,2021/7/24 6:40,2021/7/24 7:01,2021/7/24 6:37
2021/7/24,CZ6438,A321,D,187,2021/7/24 6:40,2021/7/24 7:24,2021/7/24 6:58
2021/7/24,CA1979,A321,D,88,2021/7/24 6:40,2021/7/24 6:42,2021/7/24 6:33
2021/7/24,FM9167,B738,D,206,2021/7/24 6:45,2021/7/24 6:53,2021/7/24 6:35
2021/7/24,HO1069,A321,D,84,2021/7/24 6:45,2021/7/24 7:15,2021/7/24 6:39
2021/7/24,CZ6215,A321,D,153,2021/7/24 6:45,2021/7/24 7:26,2021/7/24 6:52
2021/7/24,MU2335,A321,D,142,2021/7/24 6:45,2021/7/24 7:16,2021/7/24 6:48
2021/7/24,HO1163,A321,D,90,2021/7/24 6:50,2021/7/24 7:01,2021/7/24 6:46
2021/7/24,9C6597,A320,D,188,2021/7/24 6:50,2021/7/24 7:21,2021/7/24 6:48
2021/7/24,MU5371,A319,D,4,2021/7/24 6:50,2021/7/24 7:20,2021/7/24 6:48
2021/7/24,CA1971,A321,D,625,2021/7/24 6:55,2021/7/24 7:28,2021/7/24 7:00
2021/7/24,CZ3549,A332,D,177,2021/7/24 6:55,2021/7/24 8:16,2021/7/24 7:25
2021/7/24,9C8819,A320,D,174,2021/7/24 7:00,2021/7/24 7:39,2021/7/24 7:15
2021/7/24,FM9461,B737,D,147,2021/7/24 7:00,2021/7/24 7:29,2021/7/24 6:56
2021/7/24,Y87509,B738,D,189,2021/7/24 7:00,2021/7/24 7:30,2021/7/24 7:06
2021/7/24,9C8779,A321,D,159,2021/7/24 7:00,2021/7/24 7:32,2021/7/24 7:09
2021/7/24,9C6451,A320,D,170,2021/7/24 7:00,2021/7/24 7:48,2021/7/24 7:02
2021/7/24,FM9259,B738,D,565,2021/7/24 7:05,2021/7/24 8:21,2021/7/24 7:46
2021/7/24,MU6471,A321,D,121,2021/7/24 7:05,2021/7/24 7:42,2021/7/24 7:01
2021/7/24,9C8523,A320,D,163,2021/7/24 7:05,2021/7/24 8:19,2021/7/24 7:15
2021/7/24,HO2001,A321,D,64,2021/7/24 7:05,2021/7/24 7:14,2021/7/24 6:54
2021/7/24,9C8911,A20N,D,168,2021/7/24 7:10,2021/7/24 7:55,2021/7/24 7:13
2021/7/24,SU209,B77W,D,81,2021/7/24 7:10,2021/7/24 11:14,2021/7/24 10:32
2021/7/24,9C8859,A320,D,165,2021/7/24 7:10,2021/7/24 7:21,2021/7/24 7:05
2021/7/24,HO1279,A320,D,621,2021/7/24 7:15,2021/7/24 8:07,2021/7/24 7:12
2021/7/24,9C6735,A320,D,184,2021/7/24 7:15,2021/7/24 7:52,2021/7/24 7:24
2021/7/24,FM9339,B738,D,7,2021/7/24 7:15,2021/7/24 7:38,2021/7/24 7:11
2021/7/24,CA1893,A320,D,53,2021/7/24 7:15,2021/7/24 8:00,2021/7/24 7:07
2021/7/24,MU5659,A20N,D,503,2021/7/24 7:20,2021/7/24 7:58,2021/7/24 7:15
2021/7/24,CZ3239,A320,D,164,2021/7/24 7:20,2021/7/24 9:13,2021/7/24 8:29
2021/7/24,Y87507,B738,D,171,2021/7/24 7:20,2021/7/24 7:41,2021/7/24 7:24
2021/7/24,FM9121,B737,D,6,2021/7/24 7:20,2021/7/24 7:49,2021/7/24 7:19
2021/7/24,FM9365,B738,D,136,2021/7/24 7:20,2021/7/24 7:45,2021/7/24 7:10
2021/7/24,CA1947,A332,D,807,2021/7/24 7:20,2021/7/24 8:08,2021/7/24 7:23
2021/7/24,HO1091,A320,D,52,2021/7/24 7:25,2021/7/24 7:50,2021/7/24 7:14
2021/7/24,9C6303,A320,D,190,2021/7/24 7:25,2021/7/24 10:14,2021/7/24 9:52
2021/7/24,9C8809,A320,D,157,2021/7/24 7:25,2021/7/24 8:17,2021/7/24 7:42
2021/7/24,MU6251,A20N,D,551,2021/7/24 7:30,2021/7/24 9:07,2021/7/24 7:46
2021/7/24,CA1961,A321,D,86,2021/7/24 7:30,2021/7/24 8:20,2021/7/24 7:25
2021/7/24,HO1227,A320,D,94,2021/7/24 7:30,2021/7/24 8:05,2021/7/24 7:25
2021/7/24,CZ6374,A321,D,176,2021/7/24 7:35,2021/7/24 10:17,2021/7/24 10:01
2021/7/24,HO1149,A321,D,622,2021/7/24 7:35,2021/7/24 8:24,2021/7/24 7:27
2021/7/24,HO1185,A20N,D,97,2021/7/24 7:35,2021/7/24 9:14,2021/7/24 7:48
2021/7/24,HO1181,A321,D,57,2021/7/24 7:40,2021/7/24 9:32,2021/7/24 7:54
2021/7/24,CZ3677,A321,D,179,2021/7/24 7:40,2021/7/24 9:39,2021/7/24 8:51
2021/7/24,HO1173,A320,D,96,2021/7/24 7:40,2021/7/24 8:52,2021/7/24 8:21
2021/7/24,MU5247,A20N,D,1,2021/7/24 7:40,2021/7/24 8:10,2021/7/24 7:40
2021/7/24,CZ5560,A321,D,185,2021/7/24 7:45,2021/7/24 8:26,2021/7/24 8:03
2021/7/24,MU5627,A20N,D,123,2021/7/24 7:45,2021/7/24 9:16,2021/7/24 8:02
2021/7/24,HO1245,A320,D,89,2021/7/24 7:45,2021/7/24 8:47,2021/7/24 8:16
2021/7/24,HO1065,A320,D,93,2021/7/24 7:45,2021/7/24 8:34,2021/7/24 8:05
2021/7/24,MU6243,A359,D,139,2021/7/24 7:50,2021/7/24 8:50,2021/7/24 8:26
2021/7/24,MU6511,A320,D,138,2021/7/24 7:50,2021/7/24 9:46,2021/7/24 8:01
2021/7/24,CZ5789,A321,D,152,2021/7/24 7:50,2021/7/24 10:05,2021/7/24 9:43
2021/7/24,HO1169,A320,D,803,2021/7/24 8:00,2021/7/24 8:41,2021/7/24 7:57
2021/7/24,FM9009,A332,D,133,2021/7/24 8:00,2021/7/24 11:38,2021/7/24 11:20
2021/7/24,HO1261,A20N,D,54,2021/7/24 8:00,2021/7/24 10:03,2021/7/24 9:37
2021/7/24,HO1139,A320,D,802,2021/7/24 8:00,2021/7/24 10:43,2021/7/24 10:04
2021/7/24,FM9119,B738,D,141,2021/7/24 8:00,2021/7/24 11:38,2021/7/24 11:17
2021/7/24,9C8875,A320,D,59,2021/7/24 8:00,2021/7/24 9:40,2021/7/24 9:22
2021/7/24,9C8731,A320,D,167,2021/7/24 8:05,2021/7/24 9:49,2021/7/24 8:35
2021/7/24,MU9718,B737,D,2,2021/7/24 8:05,2021/7/24 8:45,2021/7/24 8:19
2021/7/24,HO1055,A20N,D,626,2021/7/24 8:10,2021/7/24 10:36,2021/7/24 10:13
2021/7/24,FM9409,B738,D,107,2021/7/24 8:10,2021/7/24 12:56,2021/7/24 12:19
2021/7/24,CA1258,A321,D,50,2021/7/24 8:10,2021/7/24 9:41,2021/7/24 8:52
2021/7/24,9C8823,A320,D,154,2021/7/24 8:10,2021/7/24 9:04,2021/7/24 8:20
2021/7/24,HU7232,B738,D,149,2021/7/24 8:10,2021/7/24 9:54,2021/7/24 8:44
2021/7/24,HO1009,A320,D,98,2021/7/24 8:15,2021/7/24 10:06,2021/7/24 9:49
2021/7/24,KN5978,B738,D,202,2021/7/24 8:15,2021/7/24 8:37,2021/7/24 8:11
2021/7/24,9C6495,A320,D,156,2021/7/24 8:15,2021/7/24 9:35,2021/7/24 8:34
2021/7/24,HO1175,A320,D,590,2021/7/24 8:15,2021/7/24 9:47,2021/7/24 8:39
2021/7/24,CX059,B748,D,314,2021/7/24 8:20,2021/7/24 11:07,2021/7/24 10:14
2021/7/24,HO1145,A320,D,56,2021/7/24 8:20,2021/7/24 9:19,2021/7/24 8:29
2021/7/24,9C8965,A320,D,173,2021/7/24 8:20,2021/7/24 10:48,2021/7/24 10:24
2021/7/24,CA1985,A320,D,58,2021/7/24 8:25,2021/7/24 10:25,2021/7/24 10:07
2021/7/24,HU1022,A330,D,807,2021/7/24 8:30,2021/7/24 10:56,2021/7/24 10:45
2021/7/24,MU5613,A20N,D,3,2021/7/24 8:30,2021/7/24 10:54,2021/7/24 10:23
2021/7/24,MU5203,A20N,D,134,2021/7/24 8:30,2021/7/24 9:50,2021/7/24 8:44
2021/7/24,CA1216,A333,D,814,2021/7/24 8:30,2021/7/24 10:37,2021/7/24 9:59
2021/7/24,CZ6510,A321,D,180,2021/7/24 8:30,2021/7/24 10:40,2021/7/24 9:44
2021/7/24,Y87505,B738,D,183,2021/7/24 8:35,2021/7/24 9:10,2021/7/24 8:34
2021/7/24,CA8679,A320,D,92,2021/7/24 8:35,2021/7/24 10:24,2021/7/24 9:55
2021/7/24,MU5441,A319,D,132,2021/7/24 8:35,2021/7/24 10:31,2021/7/24 10:08
2021/7/24,HO1109,A20N,D,589,2021/7/24 8:40,2021/7/24 10:45,2021/7/24 10:06
2021/7/24,HO1073,A320,D,91,2021/7/24 8:40,2021/7/24 10:22,2021/7/24 9:54
2021/7/24,9C8843,A320,D,155,2021/7/24 8:40,2021/7/24 10:23,2021/7/24 10:11
2021/7/24,CZ8617,A332,D,151,2021/7/24 8:40,2021/7/24 10:39,2021/7/24 10:15
2021/7/24,HO1031,A321,D,90,2021/7/24 8:45,2021/7/24 11:28,2021/7/24 10:50
2021/7/24,9C6567,A320,D,166,2021/7/24 8:45,2021/7/24 10:54,2021/7/24 10:04
2021/7/24,MU5505,A320,D,143,2021/7/24 8:45,2021/7/24 9:34,2021/7/24 9:18
2021/7/24,FM9385,B738,D,12,2021/7/24 8:45,2021/7/24 9:15,2021/7/24 8:45
2021/7/24,FM9139,B737,D,15,2021/7/24 8:50,2021/7/24 10:46,2021/7/24 10:22
2021/7/24,FM9367,B738,D,145,2021/7/24 8:50,2021/7/24 11:01,2021/7/24 10:33
2021/7/24,FM9239,B738,D,105,2021/7/24 8:50,2021/7/24 9:37,2021/7/24 8:44
2021/7/24,MU6327,A20N,D,103,2021/7/24 8:55,2021/7/24 9:58,2021/7/24 9:40
2021/7/24,MU7051,B77W,D,17,2021/7/24 8:55,2021/7/24 9:37,2021/7/24 9:19
2021/7/24,Y87517,B789,D,148,2021/7/24 8:55,2021/7/24 10:09,2021/7/24 9:47
2021/7/24,MU5195,A320,D,131,2021/7/24 8:55,2021/7/24 11:12,2021/7/24 10:48
2021/7/24,KN2316,B738,D,104,2021/7/24 9:00,2021/7/24 9:45,2021/7/24 8:59
2021/7/24,MU5437,A319,D,102,2021/7/24 9:00,2021/7/24 10:18,2021/7/24 9:52
2021/7/24,FM9305,B738,D,569,2021/7/24 9:05,2021/7/24 10:52,2021/7/24 10:20
2021/7/24,MU7892,B737,D,126,2021/7/24 9:05,2021/7/24 10:03,2021/7/24 9:52
2021/7/24,CA1943,A359,D,809,2021/7/24 9:05,2021/7/24 11:53,2021/7/24 11:07
2021/7/24,MU5279,A359,D,122,2021/7/24 9:10,2021/7/24 11:34,2021/7/24 10:56
2021/7/24,MU5403,B77W,D,140,2021/7/24 9:10,2021/7/24 11:20,2021/7/24 10:53
2021/7/24,FM9345,B738,D,109,2021/7/24 9:10,2021/7/24 10:12,2021/7/24 9:54
2021/7/24,MU2179,A320,D,5,2021/7/24 9:15,2021/7/24 10:01,2021/7/24 9:33
2021/7/24,MU6445,A319,D,129,2021/7/24 9:15,2021/7/24 11:41,2021/7/24 11:01
2021/7/24,FM9335,B738,D,8,2021/7/24 9:15,2021/7/24 10:00,2021/7/24 9:45
2021/7/24,MU6369,A319,D,567,2021/7/24 9:20,2021/7/24 11:01,2021/7/24 10:36
2021/7/24,FM9417,B738,D,119,2021/7/24 9:20,2021/7/24 11:07,2021/7/24 10:15
2021/7/24,9C6445,A320,D,163,2021/7/24 9:20,2021/7/24 11:09,2021/7/24 10:35
2021/7/24,MU6447,A319,D,10,2021/7/24 9:25,2021/7/24 11:07,2021/7/24 10:41
2021/7/24,FM9437,B738,D,114,2021/7/24 9:25,2021/7/24 12:28,2021/7/24 12:02
2021/7/24,PO987,B748,D,338,2021/7/24 9:25,2021/7/24 12:40,2021/7/24 11:57
2021/7/24,MU5465,A20N,D,137,2021/7/24 9:30,2021/7/24 10:57,2021/7/24 10:19
2021/7/24,KD6276,B744,D,304,2021/7/24 9:35,2021/7/24 12:34,2021/7/24 12:09
2021/7/24,CA8301,A321,D,62,2021/7/24 9:35,2021/7/24 11:16,2021/7/24 10:33
2021/7/24,MU7041,A333,D,581,2021/7/24 9:40,2021/7/24 10:09,2021/7/24 9:53
2021/7/24,HO1179,A321,D,89,2021/7/24 9:40,2021/7/24 11:13,2021/7/24 10:52
2021/7/24,MU5189,A321,D,11,2021/7/24 9:45,2021/7/24 10:09,2021/7/24 9:52
2021/7/24,MU5493,A319,D,563,2021/7/24 9:45,2021/7/24 11:04,2021/7/24 10:48
2021/7/24,FM875,B738,D,28,2021/7/24 9:45,2021/7/24 11:18,2021/7/24 10:53
2021/7/24,HO1093,A321,D,88,2021/7/24 9:50,2021/7/24 11:31,2021/7/24 10:58
2021/7/24,CA4592,A320,D,586,2021/7/24 9:50,2021/7/24 11:49,2021/7/24 11:11
2021/7/24,MU5573,A320,D,4,2021/7/24 9:55,2021/7/24 10:20,2021/7/24 10:00
2021/7/24,MU5466,A320,D,144,2021/7/24 9:55,2021/7/24 11:21,2021/7/24 10:57
2021/7/24,FM9349,B738,D,118,2021/7/24 10:00,2021/7/24 10:36,2021/7/24 10:04
2021/7/24,CZ5791,B77W,D,150,2021/7/24 10:00,2021/7/24 12:03,2021/7/24 11:20
2021/7/24,5Y8144,B744,D,322,2021/7/24 10:00,2021/7/24 11:45,2021/7/24 11:00
2021/7/24,9C8895,A320,D,182,2021/7/24 10:00,2021/7/24 13:56,2021/7/24 13:43
2021/7/24,GA895,B77W,D,83,2021/7/24 10:05,2021/7/24 11:42,2021/7/24 11:04
2021/7/24,HO1061,A321,D,93,2021/7/24 10:05,2021/7/24 12:26,2021/7/24 11:42
2021/7/24,FM9509,B738,D,120,2021/7/24 10:15,2021/7/24 11:03,2021/7/24 10:34
2021/7/24,MU6141,B77W,D,115,2021/7/24 10:20,2021/7/24 10:49,2021/7/24 10:26
2021/7/24,MU9901,A20N,D,14,2021/7/24 10:20,2021/7/24 10:46,2021/7/24 10:13
2021/7/24,MU2551,B738,D,113,2021/7/24 10:20,2021/7/24 12:07,2021/7/24 11:28
2021/7/24,MU6235,A321,D,146,2021/7/24 10:35,2021/7/24 12:46,2021/7/24 12:06
2021/7/24,MU5662,A321,D,139,2021/7/24 10:40,2021/7/24 11:30,2021/7/24 11:06
2021/7/24,CZ6522,A321,D,176,2021/7/24 10:40,2021/7/24 15:34,2021/7/24 15:21
2021/7/24,MU6349,A321,D,142,2021/7/24 10:40,2021/7/24 11:52,2021/7/24 11:09
2021/7/24,9C6379,A320,D,162,2021/7/24 10:45,2021/7/24 11:23,2021/7/24 10:55
2021/7/24,MU5511,A20N,D,106,2021/7/24 10:45,2021/7/24 12:20,2021/7/24 12:02
2021/7/24,MU5219,A321,D,559,2021/7/24 10:45,2021/7/24 11:40,2021/7/24 11:01
2021/7/24,FM9382,B738,D,134,2021/7/24 10:45,2021/7/24 11:31,2021/7/24 10:59
2021/7/24,MU9925,A320,D,6,2021/7/24 10:50,2021/7/24 11:48,2021/7/24 11:21
2021/7/24,MU2401,B738,D,5,2021/7/24 10:50,2021/7/24 11:58,2021/7/24 11:33
2021/7/24,FM9187,B738,D,132,2021/7/24 10:50,2021/7/24 13:13,2021/7/24 12:49
2021/7/24,FM9353,B738,D,147,2021/7/24 10:50,2021/7/24 11:24,2021/7/24 11:15
2021/7/24,AC026,B77W,D,67,2021/7/24 10:55,2021/7/24 11:39,2021/7/24 11:21
2021/7/24,MU6365,A321,D,1,2021/7/24 10:55,2021/7/24 11:14,2021/7/24 11:02
2021/7/24,CA1554,A320,D,560,2021/7/24 10:55,2021/7/24 11:44,2021/7/24 11:11
2021/7/24,MU5407,A321,D,125,2021/7/24 10:55,2021/7/24 12:17,2021/7/24 11:46
2021/7/24,MU6077,A321,D,26,2021/7/24 11:00,2021/7/24 11:34,2021/7/24 11:05
2021/7/24,FM9191,B738,D,134,2021/7/24 11:00,2021/7/24 13:39,2021/7/24 13:26
2021/7/24,FU6520,B738,D,180,2021/7/24 11:10,2021/7/24 11:59,2021/7/24 11:43
2021/7/24,MU5427,A321,D,109,2021/7/24 11:15,2021/7/24 12:33,2021/7/24 12:08
2021/7/24,FM9173,B738,D,105,2021/7/24 11:15,2021/7/24 12:10,2021/7/24 11:27
2021/7/24,CZ3824,B737,D,168,2021/7/24 11:15,2021/7/24 12:12,2021/7/24 11:28
2021/7/24,MU9644,A319,D,570,2021/7/24 11:20,2021/7/24 12:41,2021/7/24 12:05
2021/7/24,FM9125,B738,D,143,2021/7/24 11:20,2021/7/24 12:22,2021/7/24 11:56
2021/7/24,MU5205,A20N,D,135,2021/7/24 11:20,2021/7/24 11:48,2021/7/24 11:33
2021/7/24,HO1211,A320,D,565,2021/7/24 11:25,2021/7/24 13:01,2021/7/24 12:16
2021/7/24,FM9429,B738,D,136,2021/7/24 11:25,2021/7/24 12:04,2021/7/24 11:42
2021/7/24,CX363,B77W,D,65,2021/7/24 11:25,2021/7/24 12:12,2021/7/24 11:55
2021/7/24,MU9894,A321,D,103,2021/7/24 11:30,2021/7/24 12:49,2021/7/24 12:09
2021/7/24,MU507,A321,D,30,2021/7/24 11:30,2021/7/24 12:04,2021/7/24 11:49
2021/7/24,CA4504,A333,D,806,2021/7/24 11:30,2021/7/24 14:46,2021/7/24 14:27
2021/7/24,MU6253,A20N,D,2,2021/7/24 11:35,2021/7/24 11:54,2021/7/24 11:31
2021/7/24,KN2829,B738,D,102,2021/7/24 11:35,2021/7/24 13:08,2021/7/24 12:32
2021/7/24,FM9197,B738,D,137,2021/7/24 11:35,2021/7/24 13:28,2021/7/24 13:08
2021/7/24,9C8851,A320,D,164,2021/7/24 11:45,2021/7/24 12:20,2021/7/24 11:54
2021/7/24,ZH9502,A333,D,57,2021/7/24 11:45,2021/7/24 12:08,2021/7/24 11:52
2021/7/24,MU2669,B738,D,564,2021/7/24 11:50,2021/7/24 12:12,2021/7/24 11:55
2021/7/24,9C6583,A320,D,171,2021/7/24 11:50,2021/7/24 12:36,2021/7/24 11:55
2021/7/24,CZ6258,A320,D,167,2021/7/24 11:50,2021/7/24 12:23,2021/7/24 12:12
2021/7/24,MU7717,B77W,D,507,2021/7/24 11:55,2021/7/24 12:08,2021/7/24 11:44
2021/7/24,ZH9524,A320,D,51,2021/7/24 12:00,2021/7/24 12:15,2021/7/24 11:59
2021/7/24,MU5621,A319,D,11,2021/7/24 12:05,2021/7/24 12:36,2021/7/24 12:17
2021/7/24,CZ6504,A333,D,149,2021/7/24 12:05,2021/7/24 12:44,2021/7/24 12:22
2021/7/24,CZ3652,B738,D,184,2021/7/24 12:10,2021/7/24 15:22,2021/7/24 15:10
2021/7/24,FM9475,B738,D,8,2021/7/24 12:10,2021/7/24 13:04,2021/7/24 12:22
