航班日期,航班号,机型,起飞/到达,机位,计划时间,实际时间,实际上轮挡,计划起飞时间,实际起飞时间
2021/7/22,FM9222,B738,A,11,2021/7/22 14:20,2021/7/22 14:08,2021/7/22 14:18,2021/7/22 13:30,2021/7/22 13:18
2021/7/22,MU5204,A20N,A,140,2021/7/22 14:20,2021/7/22 15:58,2021/7/22 16:12,2021/7/22 13:30,2021/7/22 15:08
2021/7/22,HO1246,A320,A,96,2021/7/22 14:20,2021/7/22 13:58,2021/7/22 14:11,2021/7/22 13:30,2021/7/22 13:08
2021/7/22,9C6440,A320,A,149,2021/7/22 14:25,2021/7/22 14:48,2021/7/22 15:05,2021/7/22 13:35,2021/7/22 13:58
2021/7/22,MU5698,A20N,A,3,2021/7/22 14:25,2021/7/22 14:16,2021/7/22 14:36,2021/7/22 13:35,2021/7/22 13:26
2021/7/22,HO1280,A320,A,98,2021/7/22 14:25,2021/7/22 14:36,2021/7/22 14:48,2021/7/22 13:35,2021/7/22 13:46
2021/7/22,MU5442,A319,A,2,2021/7/22 14:30,2021/7/22 14:11,2021/7/22 14:21,2021/7/22 13:40,2021/7/22 13:21
2021/7/22,CA1986,A320,A,64,2021/7/22 14:35,2021/7/22 14:47,2021/7/22 14:56,2021/7/22 13:45,2021/7/22 13:57
2021/7/22,FM9132,B738,A,9,2021/7/22 14:35,2021/7/22 14:25,2021/7/22 14:48,2021/7/22 13:45,2021/7/22 13:35
2021/7/22,MU5574,A320,A,4,2021/7/22 14:35,2021/7/22 14:32,2021/7/22 14:44,2021/7/22 13:45,2021/7/22 13:42
2021/7/22,CZ6523,A320,A,185,2021/7/22 14:40,2021/7/22 14:24,2021/7/22 14:40,2021/7/22 13:50,2021/7/22 13:34
2021/7/22,MU5282,A320,A,7,2021/7/22 14:40,2021/7/22 14:22,2021/7/22 14:31,2021/7/22 13:50,2021/7/22 13:32
2021/7/22,MU9068,ARJ2,A,502,2021/7/22 14:40,2021/7/22 14:28,2021/7/22 14:42,2021/7/22 13:50,2021/7/22 13:38
2021/7/22,HO2002,A321,A,84,2021/7/22 14:45,2021/7/22 14:34,2021/7/22 14:45,2021/7/22 13:55,2021/7/22 13:44
2021/7/22,HO1048,A320,A,52,2021/7/22 14:45,2021/7/22 14:41,2021/7/22 14:50,2021/7/22 13:55,2021/7/22 13:51
2021/7/22,CZ6515,A321,A,168,2021/7/22 14:45,2021/7/22 17:13,2021/7/22 17:27,2021/7/22 13:55,2021/7/22 16:23
2021/7/22,9C6304,A320,A,159,2021/7/22 14:45,2021/7/22 15:44,2021/7/22 15:57,2021/7/22 13:55,2021/7/22 14:54
2021/7/22,AA9708,B789,A,81,2021/7/22 14:50,2021/7/22 14:29,2021/7/22 14:40,2021/7/22 14:00,2021/7/22 13:39
2021/7/22,CA1215,A333,A,89,2021/7/22 14:50,2021/7/22 15:03,2021/7/22 15:12,2021/7/22 14:00,2021/7/22 14:13
2021/7/22,CZ3967,B788,A,189,2021/7/22 14:50,2021/7/22 14:27,2021/7/22 14:40,2021/7/22 14:00,2021/7/22 13:37
2021/7/22,MU6222,A321,A,116,2021/7/22 14:55,2021/7/22 14:49,2021/7/22 15:02,2021/7/22 14:05,2021/7/22 13:59
2021/7/22,CA8680,A321,A,93,2021/7/22 14:55,2021/7/22 14:19,2021/7/22 14:29,2021/7/22 14:05,2021/7/22 13:29
2021/7/22,FM9336,B738,A,10,2021/7/22 14:55,2021/7/22 15:20,2021/7/22 15:26,2021/7/22 14:05,2021/7/22 14:30
2021/7/22,FM9140,B737,A,9,2021/7/22 14:55,2021/7/22 17:19,2021/7/22 17:38,2021/7/22 14:05,2021/7/22 16:29
2021/7/22,CA1948,A321,A,86,2021/7/22 15:00,2021/7/22 14:32,2021/7/22 14:45,2021/7/22 14:10,2021/7/22 13:42
2021/7/22,MU5775,B738,A,5,2021/7/22 15:00,2021/7/22 14:43,2021/7/22 14:51,2021/7/22 14:10,2021/7/22 13:53
2021/7/22,9C8780,A321,A,155,2021/7/22 15:00,2021/7/22 16:00,2021/7/22 16:17,2021/7/22 14:10,2021/7/22 15:10
2021/7/22,HU7119,B789,A,148,2021/7/22 15:05,2021/7/22 14:58,2021/7/22 15:13,2021/7/22 14:15,2021/7/22 14:08
2021/7/22,MU6326,A20N,A,109,2021/7/22 15:05,2021/7/22 14:40,2021/7/22 14:55,2021/7/22 14:15,2021/7/22 13:50
2021/7/22,HO1176,A320,A,58,2021/7/22 15:05,2021/7/22 16:43,2021/7/22 16:55,2021/7/22 14:15,2021/7/22 15:53
2021/7/22,HU7323,A333,A,150,2021/7/22 15:05,2021/7/22 14:56,2021/7/22 15:10,2021/7/22 14:15,2021/7/22 14:06
2021/7/22,FM9368,B738,A,8,2021/7/22 15:10,2021/7/22 14:39,2021/7/22 14:56,2021/7/22 14:20,2021/7/22 13:49
2021/7/22,CZ3579,B738,A,182,2021/7/22 15:10,2021/7/22 15:00,2021/7/22 15:12,2021/7/22 14:20,2021/7/22 14:10
2021/7/22,FM9398,B738,A,137,2021/7/22 15:10,2021/7/22 14:47,2021/7/22 15:01,2021/7/22 14:20,2021/7/22 13:57
2021/7/22,FM9172,B738,A,108,2021/7/22 15:10,2021/7/22 14:43,2021/7/22 14:57,2021/7/22 14:20,2021/7/22 13:53
2021/7/22,MU6634,A321,A,125,2021/7/22 15:15,2021/7/22 15:22,2021/7/22 15:33,2021/7/22 14:25,2021/7/22 14:32
2021/7/22,AC7297,B77W,A,306,2021/7/22 15:15,2021/7/22 15:19,2021/7/22 15:36,2021/7/22 14:25,2021/7/22 14:29
2021/7/22,FM9310,B738,A,143,2021/7/22 15:25,2021/7/22 15:02,2021/7/22 15:17,2021/7/22 14:35,2021/7/22 14:12
2021/7/22,MU5340,A321,A,106,2021/7/22 15:25,2021/7/22 15:05,2021/7/22 15:16,2021/7/22 14:35,2021/7/22 14:15
2021/7/22,MU5660,A320,A,123,2021/7/22 15:25,2021/7/22 14:52,2021/7/22 15:03,2021/7/22 14:35,2021/7/22 14:02
2021/7/22,CZ3678,A321,A,176,2021/7/22 15:25,2021/7/22 15:54,2021/7/22 16:16,2021/7/22 14:35,2021/7/22 15:04
2021/7/22,FM9410,B738,A,120,2021/7/22 15:30,2021/7/22 15:15,2021/7/22 15:27,2021/7/22 14:40,2021/7/22 14:25
2021/7/22,MU6448,A319,A,102,2021/7/22 15:35,2021/7/22 16:25,2021/7/22 16:40,2021/7/22 14:45,2021/7/22 15:35
2021/7/22,CZ3835,A321,A,179,2021/7/22 15:35,2021/7/22 15:32,2021/7/22 15:47,2021/7/22 14:45,2021/7/22 14:42
2021/7/22,NX136,A21N,A,82,2021/7/22 15:40,2021/7/22 15:23,2021/7/22 15:39,2021/7/22 14:50,2021/7/22 14:33
2021/7/22,9C6446,A320,A,164,2021/7/22 15:45,2021/7/22 15:25,2021/7/22 15:44,2021/7/22 14:55,2021/7/22 14:35
2021/7/22,MU9717,B737,A,6,2021/7/22 15:45,2021/7/22 16:08,2021/7/22 16:18,2021/7/22 14:55,2021/7/22 15:18
2021/7/22,FM9438,B738,A,511,2021/7/22 15:50,2021/7/22 15:37,2021/7/22 15:54,2021/7/22 15:00,2021/7/22 14:47
2021/7/22,MU7052,B77W,A,504,2021/7/22 15:50,2021/7/22 16:14,2021/7/22 16:28,2021/7/22 15:00,2021/7/22 15:24
2021/7/22,FM9386,B738,A,126,2021/7/22 15:50,2021/7/22 17:02,2021/7/22 17:29,2021/7/22 15:00,2021/7/22 16:12
2021/7/22,CA1944,A359,A,813,2021/7/22 15:50,2021/7/22 15:48,2021/7/22 16:06,2021/7/22 15:00,2021/7/22 14:58
2021/7/22,CA1046,B744,A,315,2021/7/22 15:55,2021/7/22 14:20,2021/7/22 14:23,2021/7/22 15:05,2021/7/22 13:30
2021/7/22,HO1072,A320,A,90,2021/7/22 15:55,2021/7/22 17:21,2021/7/22 17:39,2021/7/22 15:05,2021/7/22 16:31
2021/7/22,CZ6975,B738,A,167,2021/7/22 15:55,2021/7/22 15:30,2021/7/22 15:42,2021/7/22 15:05,2021/7/22 14:40
2021/7/22,CZ5792,A332,A,190,2021/7/22 15:55,2021/7/22 16:46,2021/7/22 17:04,2021/7/22 15:05,2021/7/22 15:56
2021/7/22,FM876,B738,A,551,2021/7/22 16:00,2021/7/22 15:35,2021/7/22 15:47,2021/7/22 15:10,2021/7/22 14:45
2021/7/22,9C8966,A320,A,157,2021/7/22 16:00,2021/7/22 15:12,2021/7/22 15:30,2021/7/22 15:10,2021/7/22 14:22
2021/7/22,Y87508,B738,A,174,2021/7/22 16:05,2021/7/22 15:59,2021/7/22 16:09,2021/7/22 15:15,2021/7/22 15:09
2021/7/22,NH959,B78X,A,618,2021/7/22 16:05,2021/7/22 15:26,2021/7/22 15:36,2021/7/22 15:15,2021/7/22 14:36
2021/7/22,CZ6543,A321,A,188,2021/7/22 16:05,2021/7/22 15:42,2021/7/22 15:57,2021/7/22 15:15,2021/7/22 14:52
2021/7/22,FM9350,B738,A,1,2021/7/22 16:05,2021/7/22 16:59,2021/7/22 17:10,2021/7/22 15:15,2021/7/22 16:09
2021/7/22,MU5604,A20N,A,139,2021/7/22 16:10,2021/7/22 16:18,2021/7/22 16:42,2021/7/22 15:20,2021/7/22 15:28
2021/7/22,ZH9511,A320,A,55,2021/7/22 16:10,2021/7/22 15:40,2021/7/22 15:48,2021/7/22 15:20,2021/7/22 14:50
2021/7/22,FM9192,B738,A,112,2021/7/22 16:10,2021/7/22 16:47,2021/7/22 17:03,2021/7/22 15:20,2021/7/22 15:57
2021/7/22,HO1036,A320,A,57,2021/7/22 16:10,2021/7/22 16:01,2021/7/22 16:08,2021/7/22 15:20,2021/7/22 15:11
2021/7/22,MU5372,A319,A,113,2021/7/22 16:15,2021/7/22 15:41,2021/7/22 15:54,2021/7/22 15:25,2021/7/22 14:51
2021/7/22,MU2552,B738,A,146,2021/7/22 16:15,2021/7/22 16:04,2021/7/22 16:20,2021/7/22 15:25,2021/7/22 15:14
2021/7/22,MU6370,A320,A,144,2021/7/22 16:20,2021/7/22 15:30,2021/7/22 15:42,2021/7/22 15:30,2021/7/22 14:40
2021/7/22,Y87506,B738,A,154,2021/7/22 16:20,2021/7/22 15:27,2021/7/22 15:41,2021/7/22 15:30,2021/7/22 14:37
2021/7/22,AA9700,B772,A,83,2021/7/22 16:25,2021/7/22 15:52,2021/7/22 16:07,2021/7/22 15:35,2021/7/22 15:02
2021/7/22,MU7582,A359,A,508,2021/7/22 16:35,2021/7/22 15:14,2021/7/22 15:41,2021/7/22 15:45,2021/7/22 14:24
2021/7/22,MU7603,B737,A,4,2021/7/22 16:40,2021/7/22 16:28,2021/7/22 16:37,2021/7/22 15:50,2021/7/22 15:38
2021/7/22,GJ8998,A320,A,156,2021/7/22 16:40,2021/7/22 17:37,2021/7/22 17:56,2021/7/22 15:50,2021/7/22 16:47
2021/7/22,HO1184,A20N,A,97,2021/7/22 16:40,2021/7/22 15:49,2021/7/22 16:00,2021/7/22 15:50,2021/7/22 14:59
2021/7/22,9C8860,A320,A,163,2021/7/22 16:45,2021/7/22 16:11,2021/7/22 16:25,2021/7/22 15:55,2021/7/22 15:21
2021/7/22,9C6736,A320,A,160,2021/7/22 16:45,2021/7/22 17:08,2021/7/22 17:23,2021/7/22 15:55,2021/7/22 16:18
2021/7/22,TK6120,B77W,A,65,2021/7/22 16:45,2021/7/22 16:42,2021/7/22 17:00,2021/7/22 15:55,2021/7/22 15:52
2021/7/22,MU7586,A332,A,505,2021/7/22 16:50,2021/7/22 18:10,2021/7/22 18:24,2021/7/22 16:00,2021/7/22 17:20
2021/7/22,HO1180,A321,A,95,2021/7/22 16:50,2021/7/22 17:17,2021/7/22 17:25,2021/7/22 16:00,2021/7/22 16:27
2021/7/22,HO1062,A321,A,92,2021/7/22 16:50,2021/7/22 16:30,2021/7/22 16:42,2021/7/22 16:00,2021/7/22 15:40
2021/7/22,CA8318,A320,A,623,2021/7/22 16:55,2021/7/22 19:31,2021/7/22 19:42,2021/7/22 16:05,2021/7/22 18:41
2021/7/22,9C6584,A320,A,162,2021/7/22 16:55,2021/7/22 18:54,2021/7/22 19:06,2021/7/22 16:05,2021/7/22 18:04
2021/7/22,CZ8618,A332,A,151,2021/7/22 17:00,2021/7/22 17:26,2021/7/22 17:54,2021/7/22 16:10,2021/7/22 16:36
2021/7/22,MU5412,B77W,A,12,2021/7/22 17:00,2021/7/22 17:31,2021/7/22 17:44,2021/7/22 16:10,2021/7/22 16:41
2021/7/22,MU5536,A320,A,10,2021/7/22 17:00,2021/7/22 16:32,2021/7/22 16:53,2021/7/22 16:10,2021/7/22 15:42
2021/7/22,MU2533,B738,A,563,2021/7/22 17:05,2021/7/22 17:08,2021/7/22 17:28,2021/7/22 16:15,2021/7/22 16:18
2021/7/22,CZ6973,B738,A,181,2021/7/22 17:05,2021/7/22 17:06,2021/7/22 17:24,2021/7/22 16:15,2021/7/22 16:16
2021/7/22,MU6400,A320,A,8,2021/7/22 17:05,2021/7/22 16:40,2021/7/22 16:50,2021/7/22 16:15,2021/7/22 15:50
2021/7/22,HO5003,A321,A,809,2021/7/22 17:10,2021/7/22 17:19,2021/7/22 17:39,2021/7/22 16:20,2021/7/22 16:29
2021/7/22,HO5002,A320,A,812,2021/7/22 17:10,2021/7/22 17:11,2021/7/22 17:30,2021/7/22 16:20,2021/7/22 16:21
2021/7/22,MU5144,A321,A,5,2021/7/22 17:10,2021/7/22 16:54,2021/7/22 17:13,2021/7/22 16:20,2021/7/22 16:04
2021/7/22,CZ6171,B737,A,187,2021/7/22 17:10,2021/7/22 16:52,2021/7/22 17:08,2021/7/22 16:20,2021/7/22 16:02
2021/7/22,PN6373,A320,A,180,2021/7/22 17:10,2021/7/22 16:49,2021/7/22 17:02,2021/7/22 16:20,2021/7/22 15:59
2021/7/22,HO6001,A320,A,803,2021/7/22 17:10,2021/7/22 17:28,2021/7/22 17:50,2021/7/22 16:20,2021/7/22 16:38
2021/7/22,MU5290,A321,A,118,2021/7/22 17:15,2021/7/22 16:54,2021/7/22 17:12,2021/7/22 16:25,2021/7/22 16:04
2021/7/22,FM9188,B738,A,3,2021/7/22 17:15,2021/7/22 16:35,2021/7/22 16:54,2021/7/22 16:25,2021/7/22 15:45
2021/7/22,PO997,B748,A,338,2021/7/22 17:15,2021/7/22 16:51,2021/7/22 17:14,2021/7/22 16:25,2021/7/22 16:01
2021/7/22,HO1212,A321,A,621,2021/7/22 17:20,2021/7/22 17:17,2021/7/22 17:39,2021/7/22 16:30,2021/7/22 16:27
2021/7/22,MU6078,A321,A,552,2021/7/22 17:25,2021/7/22 17:04,2021/7/22 17:22,2021/7/22 16:35,2021/7/22 16:14
2021/7/22,UA857,B773,A,79,2021/7/22 17:25,2021/7/22 17:10,2021/7/22 17:17,2021/7/22 16:35,2021/7/22 16:20
2021/7/22,MU2357,A321,A,7,2021/7/22 17:25,2021/7/22 17:23,2021/7/22 17:34,2021/7/22 16:35,2021/7/22 16:33
2021/7/22,CZ6155,A320,A,185,2021/7/22 17:30,2021/7/22 16:59,2021/7/22 17:15,2021/7/22 16:40,2021/7/22 16:09
2021/7/22,FM9198,B738,A,570,2021/7/22 17:35,2021/7/22 19:59,2021/7/22 20:16,2021/7/22 16:45,2021/7/22 19:09
2021/7/22,ZH8723,A322,A,56,2021/7/22 17:35,2021/7/22 18:26,2021/7/22 18:47,2021/7/22 16:45,2021/7/22 17:36
2021/7/22,CZ3593,B738,A,569,2021/7/22 17:35,2021/7/22 17:15,2021/7/22 17:43,2021/7/22 16:45,2021/7/22 16:25
2021/7/22,ZH9513,A20N,A,52,2021/7/22 17:40,2021/7/22 16:58,2021/7/22 17:16,2021/7/22 16:50,2021/7/22 16:08
2021/7/22,CZ6501,A320,A,150,2021/7/22 17:40,2021/7/22 17:06,2021/7/22 17:24,2021/7/22 16:50,2021/7/22 16:16
2021/7/22,MU9062,ARJ2,A,502,2021/7/22 17:40,2021/7/22 17:49,2021/7/22 18:05,2021/7/22 16:50,2021/7/22 16:59
2021/7/22,MU6366,A20N,A,15,2021/7/22 17:45,2021/7/22 17:34,2021/7/22 17:46,2021/7/22 16:55,2021/7/22 16:44
2021/7/22,MU508,A321,A,26,2021/7/22 17:45,2021/7/22 18:21,2021/7/22 18:38,2021/7/22 16:55,2021/7/22 17:31
2021/7/22,HO1110,A20N,A,94,2021/7/22 17:50,2021/7/22 19:47,2021/7/22 20:01,2021/7/22 17:00,2021/7/22 18:57
2021/7/22,MU5008,A332,A,21,2021/7/22 17:50,2021/7/22 17:12,2021/7/22 17:26,2021/7/22 17:00,2021/7/22 16:22
2021/7/22,CZ6535,A321,A,189,2021/7/22 17:50,2021/7/22 17:45,2021/7/22 18:01,2021/7/22 17:00,2021/7/22 16:55
2021/7/22,HO1104,A320,A,98,2021/7/22 17:55,2021/7/22 18:03,2021/7/22 18:20,2021/7/22 17:05,2021/7/22 17:13
2021/7/22,HU7841,B738,A,182,2021/7/22 18:00,2021/7/22 17:42,2021/7/22 17:51,2021/7/22 17:10,2021/7/22 16:52
2021/7/22,9C6380,A320,A,173,2021/7/22 18:00,2021/7/22 17:30,2021/7/22 17:50,2021/7/22 17:10,2021/7/22 16:40
2021/7/22,FJT831,C650,A,Z31,2021/7/22 18:00,2021/7/22 17:55,2021/7/22 18:01,2021/7/22 17:10,2021/7/22 17:05
2021/7/22,HO1054,A321,A,89,2021/7/22 18:00,2021/7/22 17:53,2021/7/22 18:04,2021/7/22 17:10,2021/7/22 17:03
2021/7/22,9C8848,A20N,A,179,2021/7/22 18:00,2021/7/22 17:47,2021/7/22 17:59,2021/7/22 17:10,2021/7/22 16:57
2021/7/22,MU6236,A321,A,137,2021/7/22 18:05,2021/7/22 17:38,2021/7/22 18:01,2021/7/22 17:15,2021/7/22 16:48
2021/7/22,CA1042,B772,A,312,2021/7/22 18:10,2021/7/22 17:40,2021/7/22 17:44,2021/7/22 17:20,2021/7/22 16:50
2021/7/22,CZ6685,A321,A,152,2021/7/22 18:10,2021/7/22 21:06,2021/7/22 21:37,2021/7/22 17:20,2021/7/22 20:16
2021/7/22,Y8751Z,B738,A,183,2021/7/22 18:10,2021/7/22 17:56,2021/7/22 18:06,2021/7/22 17:20,2021/7/22 17:06
2021/7/22,MU7718,B77W,A,17,2021/7/22 18:20,2021/7/22 18:03,2021/7/22 18:19,2021/7/22 17:30,2021/7/22 17:13
2021/7/22,HO1136,A20N,A,60,2021/7/22 18:20,2021/7/22 20:25,2021/7/22 20:36,2021/7/22 17:30,2021/7/22 19:35
2021/7/22,MU5378,B77W,A,134,2021/7/22 18:20,2021/7/22 18:12,2021/7/22 18:34,2021/7/22 17:30,2021/7/22 17:22
2021/7/22,MU5220,A321,A,145,2021/7/22 18:30,2021/7/22 18:28,2021/7/22 18:46,2021/7/22 17:40,2021/7/22 17:38
2021/7/22,CA4555,B738,A,88,2021/7/22 18:30,2021/7/22 18:21,2021/7/22 18:34,2021/7/22 17:40,2021/7/22 17:31
2021/7/22,KY8221,B738,A,176,2021/7/22 18:30,2021/7/22 17:52,2021/7/22 18:03,2021/7/22 17:40,2021/7/22 17:02
2021/7/22,OQ2309,A21N,A,149,2021/7/22 18:30,2021/7/22 17:59,2021/7/22 18:15,2021/7/22 17:40,2021/7/22 17:09
2021/7/22,MU2310,A320,A,2,2021/7/22 18:30,2021/7/22 18:23,2021/7/22 18:36,2021/7/22 17:40,2021/7/22 17:33
2021/7/22,KN2220,B737,A,107,2021/7/22 18:35,2021/7/22 18:26,2021/7/22 18:38,2021/7/22 17:45,2021/7/22 17:36
2021/7/22,MF8096,B738,A,177,2021/7/22 18:40,2021/7/22 18:07,2021/7/22 18:18,2021/7/22 17:50,2021/7/22 17:17
2021/7/22,HO1010,A20N,A,55,2021/7/22 18:40,2021/7/22 18:47,2021/7/22 19:10,2021/7/22 17:50,2021/7/22 17:57
2021/7/22,MU5628,A20N,A,4,2021/7/22 18:40,2021/7/22 18:47,2021/7/22 19:05,2021/7/22 17:50,2021/7/22 17:57
2021/7/22,MU9623,A321,A,114,2021/7/22 18:40,2021/7/22 18:36,2021/7/22 18:52,2021/7/22 17:50,2021/7/22 17:46
2021/7/22,CZ6251,A320,A,188,2021/7/22 18:45,2021/7/22 18:40,2021/7/22 18:57,2021/7/22 17:55,2021/7/22 17:50
2021/7/22,MU2838,A320,A,1,2021/7/22 18:45,2021/7/22 18:15,2021/7/22 18:29,2021/7/22 17:55,2021/7/22 17:25
2021/7/22,MU2684,B738,A,101,2021/7/22 18:45,2021/7/22 18:17,2021/7/22 18:34,2021/7/22 17:55,2021/7/22 17:27
2021/7/22,CZ6351,B738,A,148,2021/7/22 18:45,2021/7/22 18:08,2021/7/22 18:25,2021/7/22 17:55,2021/7/22 17:18
2021/7/22,CA8911,B738,A,96,2021/7/22 18:50,2021/7/22 19:26,2021/7/22 19:38,2021/7/22 18:00,2021/7/22 18:36
2021/7/22,MF8555,B738,A,171,2021/7/22 18:50,2021/7/22 20:47,2021/7/22 21:01,2021/7/22 18:00,2021/7/22 19:57
2021/7/22,MU6252,A320,A,110,2021/7/22 18:50,2021/7/22 18:57,2021/7/22 19:12,2021/7/22 18:00,2021/7/22 18:07
2021/7/22,9C8968,A320,A,164,2021/7/22 18:50,2021/7/22 18:19,2021/7/22 18:40,2021/7/22 18:00,2021/7/22 17:29
2021/7/22,9C6828,A320,A,171,2021/7/22 18:50,2021/7/22 18:06,2021/7/22 18:22,2021/7/22 18:00,2021/7/22 17:16
2021/7/22,MU5793,B738,A,9,2021/7/22 18:55,2021/7/22 19:03,2021/7/22 19:12,2021/7/22 18:05,2021/7/22 18:13
2021/7/22,CZ6225,A320,A,166,2021/7/22 18:55,2021/7/22 18:45,2021/7/22 19:00,2021/7/22 18:05,2021/7/22 17:55
2021/7/22,MU6244,A359,A,133,2021/7/22 18:55,2021/7/22 19:01,2021/7/22 19:25,2021/7/22 18:05,2021/7/22 18:11
2021/7/22,MU5418,A321,A,104,2021/7/22 19:00,2021/7/22 18:27,2021/7/22 18:42,2021/7/22 18:10,2021/7/22 17:37
2021/7/22,FM9354,B738,A,121,2021/7/22 19:00,2021/7/22 19:45,2021/7/22 20:02,2021/7/22 18:10,2021/7/22 18:55
2021/7/22,ZH9531,A320,A,51,2021/7/22 19:05,2021/7/22 18:44,2021/7/22 19:03,2021/7/22 18:15,2021/7/22 17:54
2021/7/22,CA930,A332,A,81,2021/7/22 19:05,2021/7/22 18:32,2021/7/22 18:41,2021/7/22 18:15,2021/7/22 17:42
2021/7/22,MU9926,A320,A,14,2021/7/22 19:10,2021/7/22 18:56,2021/7/22 19:06,2021/7/22 18:20,2021/7/22 18:06
2021/7/22,FM9294,B738,A,5,2021/7/22 19:10,2021/7/22 19:05,2021/7/22 19:15,2021/7/22 18:20,2021/7/22 18:15
2021/7/22,HU7321,A333,A,190,2021/7/22 19:10,2021/7/22 18:59,2021/7/22 19:21,2021/7/22 18:20,2021/7/22 18:09
2021/7/22,HU7219,B738,A,184,2021/7/22 19:10,2021/7/22 18:41,2021/7/22 18:54,2021/7/22 18:20,2021/7/22 17:51
2021/7/22,HO1200,A321,A,92,2021/7/22 19:10,2021/7/22 18:58,2021/7/22 19:10,2021/7/22 18:20,2021/7/22 18:08
2021/7/22,CA8187,B738,A,64,2021/7/22 19:15,2021/7/22 21:01,2021/7/22 21:12,2021/7/22 18:25,2021/7/22 20:11
2021/7/22,MU2670,B738,A,103,2021/7/22 19:15,2021/7/22 19:00,2021/7/22 19:18,2021/7/22 18:25,2021/7/22 18:10
2021/7/22,FM9086,B738,A,3,2021/7/22 19:20,2021/7/22 18:39,2021/7/22 18:49,2021/7/22 18:30,2021/7/22 17:49
2021/7/22,MU2008,A332,A,554,2021/7/22 19:20,2021/7/22 18:45,2021/7/22 19:00,2021/7/22 18:30,2021/7/22 17:55
2021/7/22,MU588,B77W,A,19,2021/7/22 19:25,2021/7/22 20:38,2021/7/22 20:56,2021/7/22 18:35,2021/7/22 19:48
2021/7/22,FM9223,B738,A,6,2021/7/22 19:25,2021/7/22 18:37,2021/7/22 18:56,2021/7/22 18:35,2021/7/22 17:47
2021/7/22,CZ6553,A320,A,180,2021/7/22 19:25,2021/7/22 18:51,2021/7/22 19:09,2021/7/22 18:35,2021/7/22 18:01
2021/7/22,NS3217,B738,A,165,2021/7/22 19:30,2021/7/22 19:23,2021/7/22 19:36,2021/7/22 18:40,2021/7/22 18:33
2021/7/22,JD5665,A320,A,187,2021/7/22 19:30,2021/7/22 19:11,2021/7/22 19:24,2021/7/22 18:40,2021/7/22 18:21
2021/7/22,FM9372,B738,A,146,2021/7/22 19:35,2021/7/22 19:07,2021/7/22 19:25,2021/7/22 18:45,2021/7/22 18:17
2021/7/22,MU5603,A320,A,140,2021/7/22 19:35,2021/7/22 19:16,2021/7/22 19:31,2021/7/22 18:45,2021/7/22 18:26
2021/7/22,NX9112,A321,A,82,2021/7/22 19:40,2021/7/22 19:36,2021/7/22 19:55,2021/7/22 18:50,2021/7/22 18:46
2021/7/22,CZ6781,A332,A,153,2021/7/22 19:40,2021/7/22 19:23,2021/7/22 19:45,2021/7/22 18:50,2021/7/22 18:33
2021/7/22,ZH9517,A333,A,57,2021/7/22 19:45,2021/7/22 19:26,2021/7/22 19:45,2021/7/22 18:55,2021/7/22 18:36
2021/7/22,CZ6577,B738,A,154,2021/7/22 19:45,2021/7/22 19:09,2021/7/22 19:30,2021/7/22 18:55,2021/7/22 18:19
2021/7/22,CZ6765,A321,A,168,2021/7/22 19:50,2021/7/22 19:29,2021/7/22 19:50,2021/7/22 19:00,2021/7/22 18:39
2021/7/22,9C8868,A320,A,163,2021/7/22 19:50,2021/7/22 19:49,2021/7/22 20:05,2021/7/22 19:00,2021/7/22 18:59
2021/7/22,9C6808,A320,A,167,2021/7/22 19:50,2021/7/22 19:42,2021/7/22 19:54,2021/7/22 19:00,2021/7/22 18:52
2021/7/22,CA4563,A20N,A,91,2021/7/22 19:50,2021/7/22 19:14,2021/7/22 19:30,2021/7/22 19:00,2021/7/22 18:24
2021/7/22,MU5206,A20N,A,11,2021/7/22 19:50,2021/7/22 19:32,2021/7/22 19:39,2021/7/22 19:00,2021/7/22 18:42
2021/7/22,CZ3969,A320,A,175,2021/7/22 19:55,2021/7/22 19:40,2021/7/22 19:59,2021/7/22 19:05,2021/7/22 18:50
2021/7/22,CZ3543,B737,A,169,2021/7/22 19:55,2021/7/22 19:34,2021/7/22 19:47,2021/7/22 19:05,2021/7/22 18:44
2021/7/22,FM9126,B738,A,8,2021/7/22 19:55,2021/7/22 19:18,2021/7/22 19:28,2021/7/22 19:05,2021/7/22 18:28
2021/7/22,CZ3289,B738,A,185,2021/7/22 20:00,2021/7/22 19:41,2021/7/22 19:56,2021/7/22 19:10,2021/7/22 18:51
2021/7/22,MU2180,A20N,A,8,2021/7/22 20:05,2021/7/22 22:52,2021/7/22 23:06,2021/7/22 19:15,2021/7/22 22:02
2021/7/22,CA4535,A332,A,585,2021/7/22 20:05,2021/7/22 20:02,2021/7/22 20:19,2021/7/22 19:15,2021/7/22 19:12
2021/7/22,9C6458,A320,A,156,2021/7/22 20:05,2021/7/22 20:08,2021/7/22 20:25,2021/7/22 19:15,2021/7/22 19:18
2021/7/22,GS7861,A320,A,189,2021/7/22 20:05,2021/7/22 19:56,2021/7/22 20:13,2021/7/22 19:15,2021/7/22 19:06
2021/7/22,MU9711,B737,A,108,2021/7/22 20:10,2021/7/22 20:17,2021/7/22 20:34,2021/7/22 19:20,2021/7/22 19:27
2021/7/22,MU5232,A321,A,129,2021/7/22 20:15,2021/7/22 20:15,2021/7/22 20:30,2021/7/22 19:25,2021/7/22 19:25
